"id","private","size","nace","region","single_shift"
"j_5273",1,"L","G","30",TRUE
"j_5274",1,"S","G","30",TRUE
"j_5275",1,"L","C","30",FALSE
"j_5276",1,"S","H","30",TRUE
"j_5277",1,"L","G","30",FALSE
"j_5278",1,"L","G","30",FALSE
"j_5279",1,"S","N","30",TRUE
"j_5280",1,"M","F","30",TRUE
"j_5281",1,"S","C","30",TRUE
"j_5282",1,"S","C","30",TRUE
"j_5283",1,"S","F","30",TRUE
"j_5284",1,"S","N","30",TRUE
"j_5285",1,"S","G","30",FALSE
"j_5286",1,"M","F","30",TRUE
"j_5287",1,"M","G","30",FALSE
"j_5288",1,"M","F","30",TRUE
"j_5289",1,"S","I","04",TRUE
"j_5290",1,"M","C","30",TRUE
"j_5291",1,"M","F","30",TRUE
"j_5292",1,"S","G","30",TRUE
"j_5293",1,"S","I","30",TRUE
"j_5294",0,"M","R.S","30",FALSE
"j_5295",1,"L","N","30",TRUE
"j_5296",1,"M","M","30",TRUE
"j_5297",1,"L","D.E","30",FALSE
"j_5298",1,"L","N","30",TRUE
"j_5299",1,"S","I","30",FALSE
"j_5300",1,"M","C","30",TRUE
"j_5301",1,"L","N","30",FALSE
"j_5302",1,"S","H","30",FALSE
"j_5303",1,"M","G","30",FALSE
"j_5304",1,"M","C","30",FALSE
"j_5305",1,"S","F","30",TRUE
"j_5306",1,"M","G","30",TRUE
"j_5307",1,"M","G","30",TRUE
"j_5308",1,"M","C","30",TRUE
"j_5309",0,"L","Q","30",FALSE
"j_5310",1,"S","F","30",TRUE
"j_5311",1,"S","F","30",TRUE
"j_5312",1,"S","G","30",TRUE
"j_5313",1,"M","F","30",TRUE
"j_5314",1,"M","G","30",TRUE
"j_5315",1,"M","C","30",FALSE
"j_5316",1,"S","R.S","30",TRUE
"j_5317",1,"M","G","06",FALSE
"j_5318",1,"M","G","08",TRUE
"j_5319",1,"S","G","30",FALSE
"j_5320",1,"M","H","30",FALSE
"j_5321",1,"S","F","30",TRUE
"j_5322",1,"M","G","16",FALSE
"j_5323",1,"S","G","02",FALSE
"j_5324",1,"M","G","30",FALSE
"j_5325",1,"L","C","30",FALSE
"j_5326",1,"L","C","30",FALSE
"j_5327",0,"L","M","14",TRUE
"j_5328",1,"S","M","30",TRUE
"j_5329",1,"L","H","30",TRUE
"j_5330",1,"L","C","30",FALSE
"j_5331",1,"S","I","30",TRUE
"j_5332",1,"S","I","30",FALSE
"j_5333",1,"M","F","30",TRUE
"j_5334",1,"M","G","30",TRUE
"j_5335",1,"M","F","30",TRUE
"j_5336",1,"L","G","30",FALSE
"j_5337",1,"M","H","30",TRUE
"j_5338",1,"L","G","30",FALSE
"j_5339",1,"S","H","30",FALSE
"j_5340",0,"M","I","30",TRUE
"j_5341",1,"S","C","30",TRUE
"j_5342",1,"S","G","30",TRUE
"j_5343",1,"M","C","30",TRUE
"j_5344",1,"S","F","30",TRUE
"j_5345",1,"L","C","30",FALSE
"j_5346",1,"S","G","30",FALSE
"j_5347",1,"M","J","30",TRUE
"j_5348",1,"S","I","30",FALSE
"j_5349",1,"S","I","30",FALSE
"j_5350",1,"M","C","30",TRUE
"j_5351",1,"M","I","30",TRUE
"j_5352",0,"S","Q","30",TRUE
"j_5353",1,"M","F","30",TRUE
"j_5354",1,"M","R.S","30",FALSE
"j_5355",1,"S","G","30",FALSE
"j_5356",1,"S","F","30",TRUE
"j_5357",1,"M","C","30",FALSE
"j_5358",1,"M","H","30",TRUE
"j_5359",1,"S","N","30",TRUE
"j_5360",1,"L","N","30",FALSE
"j_5361",1,"M","C","30",FALSE
"j_5362",1,"L","F","30",TRUE
"j_5363",1,"S","K.L","30",TRUE
"j_5364",1,"M","C","30",TRUE
"j_5365",1,"M","C","30",FALSE
"j_5366",1,"M","P","30",TRUE
"j_5367",1,"S","F","30",TRUE
"j_5368",1,"M","N","30",TRUE
"j_5369",1,"L","C","30",TRUE
"j_5370",1,"S","N","30",FALSE
"j_5371",1,"S","M","30",TRUE
"j_5372",1,"M","G","30",TRUE
"j_5373",1,"S","I","30",FALSE
"j_5374",1,"S","I","30",TRUE
"j_5375",1,"M","G","30",TRUE
"j_5376",1,"S","F","30",TRUE
"j_5377",0,"M","P","30",TRUE
"j_5378",1,"L","F","12",TRUE
"j_5379",1,"M","G","30",TRUE
"j_5380",0,"S","Q","30",FALSE
"j_5381",1,"S","K.L","30",FALSE
"j_5382",1,"M","P","30",TRUE
"j_5383",1,"L","C","30",FALSE
"j_5384",1,"S","H","30",FALSE
"j_5385",1,"L","C","30",FALSE
"j_5386",1,"S","C","30",TRUE
"j_5387",1,"M","G","30",TRUE
"j_5388",1,"S","K.L","30",TRUE
"j_5389",1,"M","H","30",FALSE
"j_5390",1,"L","F","30",TRUE
"j_5391",0,"M","P","30",FALSE
"j_5392",1,"S","G","30",FALSE
"j_5393",1,"M","C","30",FALSE
"j_5394",1,"L","C","30",FALSE
"j_5395",1,"M","G","30",FALSE
"j_5396",1,"S","R.S","30",FALSE
"j_5397",1,"M","G","30",FALSE
"j_5398",1,"M","G","10",FALSE
"j_5399",1,"S","C","22",TRUE
"j_5400",1,"M","G","24",FALSE
"j_5401",1,"S","G","30",FALSE
"j_5402",1,"M","F","30",TRUE
"j_5403",1,"L","C","30",FALSE
"j_5404",1,"M","F","30",TRUE
"j_5405",1,"S","G","30",TRUE
"j_5406",1,"S","K.L","30",TRUE
"j_5407",1,"M","D.E","30",TRUE
"j_5408",1,"M","G","30",TRUE
"j_5409",1,"S","F","30",TRUE
"j_5410",1,"S","G","30",TRUE
"j_5411",1,"S","R.S","30",FALSE
"j_5412",1,"S","R.S","30",TRUE
"j_5413",1,"M","H","30",FALSE
"j_5414",1,"M","F","30",TRUE
"j_5415",1,"S","G","30",TRUE
"j_5416",1,"S","N","30",TRUE
"j_5417",1,"M","G","14",FALSE
"j_5418",1,"L","M","30",TRUE
"j_5419",1,"S","G","30",FALSE
"j_5420",1,"S","G","30",TRUE
"j_5421",1,"L","G","30",FALSE
"j_5422",1,"S","G","30",TRUE
"j_5423",1,"M","C","30",TRUE
"j_5424",1,"S","C","30",TRUE
"j_5425",1,"M","G","30",TRUE
"j_5426",1,"M","C","30",TRUE
"j_5427",1,"M","G","30",FALSE
"j_5428",1,"S","F","30",TRUE
"j_5429",0,"M","Q","30",TRUE
"j_5430",1,"S","H","30",FALSE
"j_5431",1,"S","C","30",TRUE
"j_5432",0,"M","D.E","30",TRUE
"j_5433",1,"M","C","30",TRUE
"j_5434",1,"S","C","30",TRUE
"j_5435",1,"M","C","30",TRUE
"j_5436",1,"M","G","30",TRUE
"j_5437",1,"S","F","30",TRUE
"j_5438",1,"M","C","30",FALSE
"j_5439",1,"S","I","30",TRUE
"j_5440",1,"S","F","30",TRUE
"j_5441",1,"L","G","30",TRUE
"j_5442",1,"M","G","30",FALSE
"j_5443",0,"S","R.S","30",TRUE
"j_5444",0,"M","P","30",FALSE
"j_5445",0,"M","D.E","30",FALSE
"j_5446",1,"L","C","30",TRUE
"j_5447",1,"S","F","30",TRUE
"j_5448",1,"M","G","30",TRUE
"j_5449",1,"S","M","30",TRUE
"j_5450",1,"M","H","30",TRUE
"j_5451",0,"M","Q","30",TRUE
"j_5452",1,"S","C","30",TRUE
"j_5453",1,"S","G","30",TRUE
"j_5454",0,"M","D.E","30",TRUE
"j_5455",1,"M","F","30",TRUE
"j_5456",1,"S","M","30",TRUE
"j_5457",1,"L","M","30",TRUE
"j_5458",1,"S","G","30",FALSE
"j_5459",0,"M","D.E","30",TRUE
"j_5460",1,"S","R.S","30",TRUE
"j_5461",1,"S","R.S","30",TRUE
"j_5462",1,"L","G","30",FALSE
"j_5463",1,"S","I","30",FALSE
"j_5464",1,"S","R.S","30",TRUE
"j_5465",1,"S","G","32",TRUE
"j_5466",1,"L","C","32",FALSE
"j_5467",1,"S","D.E","22",TRUE
"j_5468",1,"S","F","32",TRUE
"j_5469",1,"S","G","32",FALSE
"j_5470",1,"M","F","32",TRUE
"j_5471",1,"S","G","32",TRUE
"j_5472",1,"L","C","32",FALSE
"j_5473",1,"L","F","32",TRUE
"j_5474",1,"M","K.L","32",TRUE
"j_5475",1,"L","C","32",FALSE
"j_5476",1,"M","M","32",TRUE
"j_5477",1,"S","G","32",TRUE
"j_5478",1,"L","C","32",TRUE
"j_5479",1,"S","G","32",TRUE
"j_5480",1,"S","H","32",FALSE
"j_5481",1,"S","G","32",TRUE
"j_5482",1,"S","G","32",FALSE
"j_5483",1,"M","F","32",TRUE
"j_5484",1,"M","C","32",TRUE
"j_5485",1,"S","I","32",FALSE
"j_5486",1,"M","H","32",TRUE
"j_5487",1,"M","G","32",TRUE
"j_5488",1,"L","C","32",FALSE
"j_5489",1,"M","C","32",TRUE
"j_5490",1,"L","C","32",FALSE
"j_5491",1,"M","K.L","32",TRUE
"j_5492",1,"M","P","32",TRUE
"j_5493",1,"S","K.L","32",TRUE
"j_5494",1,"S","F","32",TRUE
"j_5495",1,"S","G","32",TRUE
"j_5496",1,"M","C","32",TRUE
"j_5497",1,"M","C","32",TRUE
"j_5498",1,"S","G","32",FALSE
"j_5499",1,"S","G","32",TRUE
"j_5500",1,"S","F","32",TRUE
"j_5501",1,"L","Q","04",FALSE
"j_5502",1,"S","I","32",FALSE
"j_5503",1,"S","Q","32",TRUE
"j_5504",1,"M","F","32",TRUE
"j_5505",1,"S","K.L","32",FALSE
"j_5506",1,"S","R.S","32",TRUE
"j_5507",0,"L","Q","32",FALSE
"j_5508",1,"S","G","32",FALSE
"j_5509",1,"S","J","32",TRUE
"j_5510",1,"S","P","32",TRUE
"j_5511",1,"M","I","32",FALSE
"j_5512",1,"S","M","32",TRUE
"j_5513",1,"S","R.S","32",FALSE
"j_5514",1,"M","F","32",TRUE
"j_5515",1,"S","G","32",TRUE
"j_5516",1,"L","C","14",TRUE
"j_5517",1,"S","C","32",TRUE
"j_5518",0,"L","Q","32",TRUE
"j_5519",1,"M","C","32",TRUE
"j_5520",1,"S","I","32",FALSE
"j_5521",1,"M","C","32",FALSE
"j_5522",1,"M","M","32",TRUE
"j_5523",1,"M","P","32",FALSE
"j_5524",1,"S","F","32",TRUE
"j_5525",1,"S","I","32",FALSE
"j_5526",0,"M","P","32",TRUE
"j_5527",0,"M","P","32",TRUE
"j_5528",1,"S","F","32",TRUE
"j_5529",1,"S","F","32",TRUE
"j_5530",1,"S","C","32",TRUE
"j_5531",1,"M","G","32",TRUE
"j_5532",1,"M","C","10",TRUE
"j_5533",0,"M","P","32",TRUE
"j_5534",0,"M","P","32",TRUE
"j_5535",0,"L","P","32",FALSE
"j_5536",1,"S","G","32",FALSE
"j_5537",0,"M","Q","32",TRUE
"j_5538",1,"L","C","32",TRUE
"j_5539",1,"S","M","32",TRUE
"j_5540",1,"S","G","32",TRUE
"j_5541",1,"M","C","32",TRUE
"j_5542",1,"S","I","32",TRUE
"j_5543",1,"S","F","32",TRUE
"j_5544",1,"S","F","32",TRUE
"j_5545",1,"M","G","32",TRUE
"j_5546",1,"S","N","32",TRUE
"j_5547",1,"S","R.S","32",FALSE
"j_5548",1,"S","N","32",TRUE
"j_5549",1,"S","F","32",TRUE
"j_5550",1,"M","F","32",TRUE
"j_5551",1,"S","H","32",FALSE
"j_5552",0,"L","O","32",TRUE
"j_5553",0,"M","R.S","32",TRUE
"j_5554",1,"S","C","32",TRUE
"j_5555",1,"S","F","32",TRUE
"j_5556",1,"S","C","32",TRUE
"j_5557",1,"M","C","32",TRUE
"j_5558",1,"M","M","32",TRUE
"j_5559",1,"S","M","32",FALSE
"j_5560",1,"S","G","32",TRUE
"j_5561",0,"M","P","32",TRUE
"j_5562",1,"S","C","32",TRUE
"j_5563",1,"M","P","32",TRUE
"j_5564",1,"M","P","32",FALSE
"j_5565",1,"S","H","32",FALSE
"j_5566",1,"S","P","32",TRUE
"j_5567",1,"M","C","32",TRUE
"j_5568",1,"S","F","32",TRUE
"j_5569",1,"M","P","32",TRUE
"j_5570",1,"S","H","32",FALSE
"j_5571",1,"L","F","32",TRUE
"j_5572",1,"S","F","32",TRUE
"j_5573",1,"M","C","32",TRUE
"j_5574",1,"S","R.S","32",TRUE
"j_5575",1,"S","G","32",TRUE
"j_5576",1,"S","F","32",TRUE
"j_5577",1,"S","G","32",TRUE
"j_5578",1,"S","G","32",FALSE
"j_5579",1,"S","G","32",TRUE
"j_5580",1,"S","C","02",TRUE
"j_5581",1,"M","G","32",TRUE
"j_5582",1,"S","F","32",TRUE
"j_5583",1,"M","Q","32",FALSE
"j_5584",1,"S","G","32",FALSE
"j_5585",1,"M","H","32",FALSE
"j_5586",1,"S","H","32",TRUE
"j_5587",1,"S","C","32",TRUE
"j_5588",1,"S","G","32",TRUE
"j_5589",0,"M","P","32",TRUE
"j_5590",1,"S","I","32",TRUE
"j_5591",1,"M","I","32",FALSE
"j_5592",1,"M","I","32",FALSE
"j_5593",1,"M","F","32",TRUE
"j_5594",1,"M","F","32",TRUE
"j_5595",0,"L","Q","32",FALSE
"j_5596",0,"L","O","32",TRUE
"j_5597",1,"M","J","32",TRUE
"j_5598",1,"S","I","32",TRUE
"j_5599",1,"S","F","32",TRUE
"j_5600",1,"M","G","32",TRUE
"j_5601",1,"M","I","32",TRUE
"j_5602",1,"S","C","32",TRUE
"j_5603",1,"S","F","32",TRUE
"j_5604",1,"S","G","32",TRUE
"j_5605",0,"M","K.L","32",TRUE
"j_5606",1,"S","F","32",TRUE
"j_5607",0,"L","D.E","32",TRUE
"j_5608",1,"S","I","32",FALSE
"j_5609",1,"L","G","32",FALSE
"j_5610",1,"S","I","32",TRUE
"j_5611",0,"L","H","32",FALSE
"j_5612",0,"L","D.E","32",FALSE
"j_5613",0,"M","P","32",FALSE
"j_5614",1,"S","F","32",TRUE
"j_5615",1,"M","I","32",TRUE
"j_5616",1,"S","F","32",TRUE
"j_5617",1,"S","C","32",TRUE
"j_5618",1,"S","G","32",TRUE
"j_5619",1,"L","F","32",TRUE
"j_5620",1,"M","I","32",FALSE
"j_5621",1,"M","F","32",TRUE
"j_5622",1,"S","G","32",FALSE
"j_5623",1,"S","G","32",FALSE
"j_5624",1,"M","G","32",TRUE
"j_5625",0,"M","P","32",TRUE
"j_5626",0,"L","P","32",TRUE
"j_5627",0,"L","P","32",FALSE
"j_5628",0,"L","P","32",FALSE
"j_5629",0,"L","P","32",TRUE
"j_5630",0,"L","P","32",FALSE
"j_5631",1,"S","G","32",FALSE
"j_5632",1,"M","I","32",TRUE
"j_5633",1,"M","G","32",TRUE
"j_5634",1,"L","Q","32",FALSE
"j_5635",1,"S","M","32",TRUE
"j_5636",1,"M","I","32",FALSE
"j_5637",1,"M","C","32",FALSE
"j_5638",1,"S","G","32",TRUE
"j_5639",1,"L","C","32",FALSE
"j_5640",0,"M","Q","32",TRUE
"j_5641",1,"L","I","32",TRUE
"j_5642",1,"S","K.L","32",TRUE
"j_5643",1,"L","C","28",TRUE
"j_5644",1,"M","F","32",TRUE
"j_5645",1,"M","I","32",FALSE
"j_5646",1,"M","G","32",FALSE
"j_5647",1,"S","F","32",TRUE
"j_5648",1,"L","I","32",FALSE
"j_5649",1,"S","G","32",TRUE
"j_5650",1,"L","G","32",TRUE
"j_5651",1,"M","I","32",TRUE
"j_5652",0,"M","Q","32",FALSE
"j_5653",0,"L","D.E","32",FALSE
"j_5654",0,"M","P","32",TRUE
"j_5655",0,"M","O","32",TRUE
"j_5656",1,"M","I","32",FALSE
"j_5657",0,"M","H","32",FALSE
"j_5658",1,"S","F","32",TRUE
"j_5659",1,"S","G","32",FALSE
"j_5660",1,"S","F","32",TRUE
"j_5661",1,"S","F","32",TRUE
"j_5662",0,"M","O","32",TRUE
"j_5663",1,"L","C","32",TRUE
"j_5664",1,"S","I","32",TRUE
"j_5665",1,"S","Q","32",TRUE
"j_5666",1,"S","G","32",TRUE
"j_5667",1,"L","C","32",TRUE
"j_5668",0,"L","Q","32",FALSE
"j_5669",1,"L","H","18",FALSE
"j_5670",0,"M","Q","32",FALSE
"j_5671",1,"S","I","32",FALSE
"j_5672",1,"S","G","32",FALSE
"j_5673",1,"S","G","32",TRUE
"j_5674",1,"S","I","32",FALSE
"j_5675",0,"M","K.L","32",TRUE
"j_5676",1,"L","N","32",FALSE
"j_5677",1,"S","F","32",TRUE
"j_5678",1,"S","G","32",FALSE
"j_5679",1,"S","G","32",TRUE
"j_5680",1,"M","G","32",TRUE
"j_5681",1,"S","G","32",FALSE
"j_5682",1,"S","I","32",TRUE
"j_5683",1,"M","G","32",FALSE
"j_5684",1,"S","G","32",TRUE
"j_5685",0,"M","D.E","32",TRUE
"j_5686",1,"M","C","32",TRUE
"j_5687",0,"L","P","32",FALSE
"j_5688",1,"M","C","32",FALSE
"j_5689",1,"S","K.L","32",TRUE
"j_5690",1,"S","C","32",FALSE
"j_5691",1,"L","Q","32",FALSE
"j_5692",1,"S","G","32",TRUE
"j_5693",1,"M","F","32",TRUE
"j_5694",1,"L","C","04",TRUE
"j_5695",1,"M","G","04",TRUE
"j_5696",1,"S","F","04",TRUE
"j_5697",1,"M","D.E","04",TRUE
"j_5698",1,"S","F","14",TRUE
"j_5699",1,"M","D.E","04",TRUE
"j_5700",1,"M","C","04",TRUE
"j_5701",1,"M","C","04",TRUE
"j_5702",1,"S","G","14",TRUE
"j_5703",1,"M","C","04",FALSE
"j_5704",1,"M","C","04",TRUE
"j_5705",1,"S","F","04",TRUE
"j_5706",1,"S","R.S","04",TRUE
"j_5707",1,"S","F","04",TRUE
"j_5708",1,"S","R.S","04",TRUE
"j_5709",1,"S","R.S","04",FALSE
"j_5710",1,"S","H","04",TRUE
"j_5711",1,"M","C","04",TRUE
"j_5712",1,"S","G","04",FALSE
"j_5713",1,"L","C","04",FALSE
"j_5714",0,"L","Q","04",FALSE
"j_5715",0,"L","P","04",FALSE
"j_5716",1,"S","M","22",FALSE
"j_5717",1,"S","C","04",TRUE
"j_5718",1,"S","R.S","04",TRUE
"j_5719",1,"M","K.L","04",TRUE
"j_5720",1,"S","M","04",TRUE
"j_5721",1,"S","F","04",TRUE
"j_5722",1,"L","N","04",FALSE
"j_5723",1,"S","G","04",FALSE
"j_5724",1,"S","C","04",TRUE
"j_5725",1,"S","G","04",TRUE
"j_5726",1,"S","C","04",TRUE
"j_5727",1,"M","G","04",TRUE
"j_5728",1,"S","F","04",TRUE
"j_5729",1,"S","G","04",TRUE
"j_5730",1,"M","C","04",FALSE
"j_5731",1,"S","G","04",TRUE
"j_5732",1,"S","R.S","04",TRUE
"j_5733",1,"M","C","04",TRUE
"j_5734",1,"S","C","04",TRUE
"j_5735",1,"S","F","04",TRUE
"j_5736",1,"S","G","04",FALSE
"j_5737",1,"S","G","04",TRUE
"j_5738",0,"L","N","04",FALSE
"j_5739",1,"M","F","04",TRUE
"j_5740",1,"L","G","04",FALSE
"j_5741",1,"S","F","04",TRUE
"j_5742",1,"S","F","04",TRUE
"j_5743",1,"S","F","04",TRUE
"j_5744",1,"L","C","04",TRUE
"j_5745",1,"M","C","04",FALSE
"j_5746",1,"M","G","04",TRUE
"j_5747",1,"M","G","04",TRUE
"j_5748",1,"L","F","04",TRUE
"j_5749",0,"M","Q","04",TRUE
"j_5750",0,"L","O","04",TRUE
"j_5751",1,"S","G","04",FALSE
"j_5752",1,"L","F","04",TRUE
"j_5753",1,"L","F","14",TRUE
"j_5754",1,"S","N","04",TRUE
"j_5755",0,"M","Q","04",TRUE
"j_5756",1,"M","F","04",TRUE
"j_5757",1,"M","G","04",FALSE
"j_5758",1,"M","G","04",FALSE
"j_5759",1,"S","P","04",FALSE
"j_5760",1,"S","H","04",TRUE
"j_5761",1,"S","G","04",FALSE
"j_5762",1,"M","N","14",TRUE
"j_5763",1,"M","Q","04",TRUE
"j_5764",1,"M","R.S","04",TRUE
"j_5765",1,"S","R.S","04",TRUE
"j_5766",1,"S","F","04",TRUE
"j_5767",1,"S","H","04",TRUE
"j_5768",1,"S","F","04",TRUE
"j_5769",1,"S","I","04",TRUE
"j_5770",1,"M","G","04",TRUE
"j_5771",1,"S","G","04",FALSE
"j_5772",1,"S","C","04",TRUE
"j_5773",1,"S","G","04",TRUE
"j_5774",1,"S","F","04",TRUE
"j_5775",1,"M","K.L","04",TRUE
"j_5776",1,"S","G","04",TRUE
"j_5777",1,"S","G","04",TRUE
"j_5778",1,"L","G","04",FALSE
"j_5779",1,"S","G","04",FALSE
"j_5780",1,"S","F","04",TRUE
"j_5781",1,"M","D.E","04",TRUE
"j_5782",1,"L","G","04",FALSE
"j_5783",0,"S","R.S","04",TRUE
"j_5784",1,"S","J","04",TRUE
"j_5785",1,"S","N","04",TRUE
"j_5786",1,"S","C","04",TRUE
"j_5787",1,"L","C","04",FALSE
"j_5788",0,"M","P","04",FALSE
"j_5789",1,"S","F","04",TRUE
"j_5790",0,"M","P","04",TRUE
"j_5791",1,"S","D.E","04",TRUE
"j_5792",1,"S","G","04",TRUE
"j_5793",1,"S","C","04",TRUE
"j_5794",1,"S","C","04",TRUE
"j_5795",1,"S","F","04",TRUE
"j_5796",1,"L","N","04",TRUE
"j_5797",1,"S","F","04",TRUE
"j_5798",1,"M","G","04",FALSE
"j_5799",1,"S","I","04",TRUE
"j_5800",1,"S","I","04",FALSE
"j_5801",1,"M","C","04",TRUE
"j_5802",0,"M","D.E","04",TRUE
"j_5803",1,"M","I","04",TRUE
"j_5804",1,"M","C","04",FALSE
"j_5805",1,"L","Q","04",FALSE
"j_5806",1,"S","C","04",TRUE
"j_5807",1,"L","N","04",FALSE
"j_5808",1,"S","C","04",TRUE
"j_5809",1,"M","P","04",TRUE
"j_5810",1,"S","G","04",TRUE
"j_5811",1,"M","G","04",TRUE
"j_5812",1,"L","G","04",TRUE
"j_5813",1,"M","P","04",TRUE
"j_5814",0,"M","D.E","04",TRUE
"j_5815",1,"M","C","04",FALSE
"j_5816",1,"M","C","04",TRUE
"j_5817",1,"S","G","04",FALSE
"j_5818",1,"S","F","04",TRUE
"j_5819",0,"S","Q","04",TRUE
"j_5820",1,"M","Q","04",TRUE
"j_5821",1,"S","C","04",TRUE
"j_5822",1,"S","H","04",TRUE
"j_5823",1,"M","P","04",TRUE
"j_5824",1,"S","F","04",TRUE
"j_5825",1,"L","N","04",TRUE
"j_5826",1,"S","F","04",TRUE
"j_5827",1,"S","J","04",TRUE
"j_5828",1,"M","P","04",FALSE
"j_5829",1,"S","F","04",TRUE
"j_5830",1,"M","M","04",TRUE
"j_5831",1,"S","I","04",TRUE
"j_5832",1,"S","M","04",TRUE
"j_5833",1,"S","G","04",FALSE
"j_5834",1,"M","Q","04",TRUE
"j_5835",1,"M","G","04",TRUE
"j_5836",1,"S","C","04",FALSE
"j_5837",1,"S","I","04",TRUE
"j_5838",1,"S","G","04",FALSE
"j_5839",1,"S","G","04",TRUE
"j_5840",1,"L","N","04",FALSE
"j_5841",1,"S","F","04",TRUE
"j_5842",1,"S","C","04",TRUE
"j_5843",1,"S","Q","04",TRUE
"j_5844",1,"S","M","04",TRUE
"j_5845",0,"M","P","04",TRUE
"j_5846",1,"L","C","04",TRUE
"j_5847",1,"S","G","04",TRUE
"j_5848",1,"S","G","04",TRUE
"j_5849",1,"S","I","04",TRUE
"j_5850",1,"L","C","04",FALSE
"j_5851",1,"L","C","24",TRUE
"j_5852",1,"L","C","12",TRUE
"j_5853",1,"S","G","12",FALSE
"j_5854",1,"M","G","12",TRUE
"j_5855",1,"S","G","12",TRUE
"j_5856",1,"M","F","12",TRUE
"j_5857",1,"S","G","12",TRUE
"j_5858",1,"M","F","12",TRUE
"j_5859",1,"S","R.S","12",TRUE
"j_5860",1,"L","C","12",TRUE
"j_5861",1,"M","C","12",TRUE
"j_5862",1,"L","R.S","12",FALSE
"j_5863",1,"S","G","12",FALSE
"j_5864",1,"S","F","12",TRUE
"j_5865",1,"L","F","12",TRUE
"j_5866",1,"L","I","12",TRUE
"j_5867",1,"M","C","12",FALSE
"j_5868",1,"L","J","12",TRUE
"j_5869",1,"S","G","12",TRUE
"j_5870",1,"S","G","12",TRUE
"j_5871",1,"S","I","12",FALSE
"j_5872",1,"M","G","12",TRUE
"j_5873",1,"L","C","12",TRUE
"j_5874",1,"M","I","12",FALSE
"j_5875",1,"S","I","12",FALSE
"j_5876",1,"S","F","12",TRUE
"j_5877",1,"L","C","12",TRUE
"j_5878",1,"M","F","12",TRUE
"j_5879",1,"S","G","12",TRUE
"j_5880",1,"M","F","12",TRUE
"j_5881",1,"L","N","28",FALSE
"j_5882",1,"S","G","12",FALSE
"j_5883",1,"S","F","12",TRUE
"j_5884",1,"L","G","12",FALSE
"j_5885",1,"M","Q","12",TRUE
"j_5886",1,"M","F","12",TRUE
"j_5887",1,"S","R.S","12",FALSE
"j_5888",1,"S","G","12",TRUE
"j_5889",1,"M","R.S","12",TRUE
"j_5890",1,"S","C","12",TRUE
"j_5891",1,"S","F","12",TRUE
"j_5892",1,"L","G","12",FALSE
"j_5893",1,"M","G","12",FALSE
"j_5894",1,"M","H","12",FALSE
"j_5895",1,"L","F","12",TRUE
"j_5896",1,"M","C","12",TRUE
"j_5897",1,"M","F","12",FALSE
"j_5898",1,"M","D.E","12",TRUE
"j_5899",1,"S","F","12",TRUE
"j_5900",1,"S","G","12",FALSE
"j_5901",1,"S","R.S","12",FALSE
"j_5902",1,"S","G","12",TRUE
"j_5903",1,"M","C","12",TRUE
"j_5904",1,"M","C","12",TRUE
"j_5905",0,"L","Q","12",FALSE
"j_5906",1,"L","N","12",TRUE
"j_5907",1,"S","C","12",TRUE
"j_5908",1,"M","Q","12",TRUE
"j_5909",1,"L","N","12",FALSE
"j_5910",1,"M","C","12",FALSE
"j_5911",1,"S","K.L","10",TRUE
"j_5912",0,"M","P","12",TRUE
"j_5913",1,"S","M","12",TRUE
"j_5914",1,"S","I","12",FALSE
"j_5915",1,"L","G","12",FALSE
"j_5916",0,"L","O","12",TRUE
"j_5917",0,"L","Q","12",TRUE
"j_5918",1,"S","F","12",TRUE
"j_5919",1,"L","N","12",TRUE
"j_5920",0,"M","Q","12",TRUE
"j_5921",1,"S","K.L","12",TRUE
"j_5922",1,"M","D.E","12",TRUE
"j_5923",1,"S","G","12",TRUE
"j_5924",1,"S","F","12",TRUE
"j_5925",1,"S","G","12",FALSE
"j_5926",1,"S","M","12",TRUE
"j_5927",1,"M","C","12",TRUE
"j_5928",1,"M","C","12",TRUE
"j_5929",1,"S","G","12",TRUE
"j_5930",1,"L","N","12",FALSE
"j_5931",1,"S","G","12",TRUE
"j_5932",1,"S","M","12",TRUE
"j_5933",1,"L","C","12",TRUE
"j_5934",1,"S","M","12",FALSE
"j_5935",1,"M","I","12",FALSE
"j_5936",1,"S","G","12",TRUE
"j_5937",0,"M","P","12",TRUE
"j_5938",1,"S","F","12",TRUE
"j_5939",1,"M","C","12",TRUE
"j_5940",1,"M","G","12",FALSE
"j_5941",1,"M","G","12",FALSE
"j_5942",1,"S","C","12",TRUE
"j_5943",1,"S","C","12",TRUE
"j_5944",1,"M","I","12",TRUE
"j_5945",1,"S","F","12",TRUE
"j_5946",1,"S","G","12",TRUE
"j_5947",1,"S","F","12",TRUE
"j_5948",0,"L","I","14",FALSE
"j_5949",0,"M","Q","12",TRUE
"j_5950",1,"S","F","12",TRUE
"j_5951",0,"M","Q","12",TRUE
"j_5952",1,"S","G","12",TRUE
"j_5953",1,"L","D.E","12",FALSE
"j_5954",0,"L","P","12",TRUE
"j_5955",1,"S","G","12",TRUE
"j_5956",0,"L","Q","12",TRUE
"j_5957",1,"L","P","12",TRUE
"j_5958",1,"S","I","12",TRUE
"j_5959",0,"M","R.S","12",TRUE
"j_5960",1,"L","C","12",FALSE
"j_5961",1,"L","D.E","24",TRUE
"j_5962",0,"M","P","12",TRUE
