"id","private","size","nace","region","weight"
"j_4881",0,"L","D.E","12",1
"j_4882",1,"L","C","26",2
"j_4883",1,"M","F","28",1
"j_4884",1,"S","K.L","30",8
"j_4885",1,"S","C","24",52
"j_4886",1,"M","G","26",1
"j_4887",1,"L","J","14",1
"j_4888",1,"M","N","02",18
"j_4889",1,"L","G","26",1
"j_4890",1,"L","C","14",1
"j_4891",1,"L","C","32",1
"j_4892",1,"L","I","02",1
"j_4893",0,"M","D.E","02",7
"j_4894",1,"L","N","04",10
"j_4895",0,"L","P","14",1
"j_4896",1,"M","F","06",12
"j_4897",1,"L","M","02",1
"j_4898",1,"L","G","24",1
"j_4899",0,"L","P","14",8
"j_4900",1,"M","I","30",2
"j_4901",1,"M","C","26",19
"j_4902",1,"L","M","12",1
"j_4903",1,"L","D.E","24",1
"j_4904",1,"L","C","30",1
"j_4905",1,"L","C","24",1
"j_4906",1,"L","C","08",1
"j_4907",1,"L","J","24",1
"j_4908",0,"M","R.S","02",5
"j_4909",1,"L","N","24",1
"j_4910",1,"L","K.L","14",1
"j_4911",1,"M","H","04",18
"j_4912",1,"L","M","12",1
"j_4913",1,"M","M","30",2
"j_4914",0,"L","P","14",1
"j_4915",1,"L","F","14",1
"j_4916",1,"L","C","30",18
"j_4917",1,"L","M","22",1
"j_4918",1,"L","F","06",1
"j_4919",1,"L","N","30",1
"j_4920",1,"M","F","06",2
"j_4921",0,"M","P","04",7
"j_4922",1,"L","J","10",1
"j_4923",1,"S","I","30",35
"j_4924",1,"S","J","30",7
"j_4925",1,"M","Q","28",1
"j_4926",1,"M","N","26",2
"j_4927",1,"M","H","28",23
"j_4928",1,"S","G","14",537
"j_4929",1,"L","C","30",1
"j_4930",1,"L","C","02",1
"j_4931",1,"M","F","24",23
"j_4932",1,"M","M","14",23
"j_4933",0,"L","P","22",1
"j_4934",0,"L","P","22",1
"j_4935",0,"L","P","14",1
"j_4936",1,"L","C","20",1
"j_4937",0,"L","P","24",1
"j_4938",1,"S","C","12",196
"j_4939",1,"M","I","18",1
"j_4940",0,"L","P","32",1
"j_4941",0,"L","P","02",1
"j_4942",0,"L","P","32",1
"j_4943",1,"L","M","12",1
"j_4944",1,"L","G","14",1
"j_4945",1,"M","C","32",15
"j_4946",1,"S","R.S","22",4
"j_4947",1,"L","C","18",1
"j_4948",0,"L","R.S","14",1
"j_4949",0,"L","P","02",6
"j_4950",1,"L","C","04",1
"j_4951",1,"S","G","14",538
"j_4952",1,"S","J","14",9
"j_4953",1,"S","J","08",6
"j_4954",1,"S","J","14",9
"j_4955",0,"L","D.E","02",1
"j_4956",1,"M","F","14",34
"j_4957",1,"L","F","14",2
"j_4958",1,"S","J","22",6
"j_4959",1,"L","C","22",1
"j_4960",0,"M","M","06",1
"j_4961",1,"S","Q","14",20
"j_4962",1,"L","C","10",2
"j_4963",1,"L","J","24",1
"j_4964",1,"L","M","12",1
"j_4965",1,"L","G","16",1
"j_4966",1,"M","F","22",1
"j_4967",1,"S","J","30",7
"j_4968",1,"S","M","28",36
"j_4969",1,"L","M","30",1
"j_4970",1,"M","F","22",14
"j_4971",1,"M","I","24",20
"j_4972",1,"M","D.E","18",1
"j_4973",1,"L","G","04",1
"j_4974",1,"L","N","02",2
"j_4975",1,"L","F","24",1
"j_4976",1,"L","G","06",1
"j_4977",0,"M","M","30",1
"j_4978",0,"L","D.E","06",1
"j_4979",1,"L","C","12",1
"j_4980",1,"L","C","28",1
"j_4981",0,"L","O","14",1
"j_4982",1,"M","J","30",10
"j_4983",1,"S","C","02",52
"j_4984",1,"L","I","14",1
"j_4985",1,"S","N","24",10
"j_4986",1,"L","M","14",1
"j_4987",1,"M","F","24",23
"j_4988",1,"L","C","16",1
"j_4989",1,"S","C","24",53
"j_4990",1,"M","F","08",10
"j_4991",1,"M","N","24",13
"j_4992",1,"M","C","14",34
"j_4993",1,"L","N","24",1
"j_4994",1,"M","J","30",10
"j_4995",1,"M","C","12",20
"j_4996",1,"L","J","14",1
"j_4997",1,"L","H","14",1
"j_4998",1,"M","F","16",2
"j_4999",1,"L","C","16",1
"j_5000",1,"L","C","18",1
"j_5001",1,"L","G","18",1
"j_5002",1,"L","Q","18",1
"j_5003",1,"M","K.L","18",1
"j_5004",1,"L","H","18",2
"j_5005",1,"L","C","18",1
"j_5006",1,"M","F","18",13
"j_5007",1,"M","F","18",1
"j_5008",1,"L","C","18",1
"j_5009",1,"L","C","12",1
"j_5010",1,"L","C","22",1
"j_5011",1,"L","C","24",1
"j_5012",0,"L","D.E","18",1
"j_5013",1,"M","G","18",19
"j_5014",0,"L","D.E","18",1
"j_5015",1,"M","N","18",23
"j_5016",1,"L","N","14",1
"j_5017",0,"L","O","18",1
"j_5018",0,"L","O","18",1
"j_5019",0,"L","Q","18",1
"j_5020",0,"L","Q","18",1
"j_5021",0,"S","O","18",1
"j_5022",0,"L","P","18",1
"j_5023",1,"L","C","18",1
"j_5024",0,"S","O","18",1
"j_5025",1,"L","C","18",1
"j_5026",1,"L","G","18",1
"j_5027",1,"M","F","18",13
"j_5028",1,"L","D.E","18",1
"j_5029",1,"L","C","18",1
"j_5030",1,"L","C","18",1
"j_5031",1,"L","F","18",1
"j_5032",1,"M","F","18",15
"j_5033",1,"M","I","12",1
"j_5034",0,"L","P","10",1
"j_5035",1,"M","N","24",2
"j_5036",1,"M","R.S","02",2
"j_5037",1,"M","C","04",14
"j_5038",1,"L","N","14",1
"j_5039",1,"L","C","10",2
"j_5040",1,"L","M","24",1
"j_5041",1,"M","D.E","32",8
"j_5042",1,"S","N","22",10
"j_5043",0,"L","H","30",2
"j_5044",1,"L","J","32",1
"j_5045",1,"M","F","16",19
"j_5046",1,"S","C","30",58
"j_5047",0,"S","O","14",1
"j_5048",1,"S","N","02",21
"j_5049",0,"L","P","02",1
"j_5050",1,"S","C","28",45
"j_5051",1,"L","C","16",1
"j_5052",0,"L","R.S","32",1
"j_5053",1,"L","J","02",1
"j_5054",1,"L","C","22",2
"j_5055",1,"M","P","10",7
"j_5056",1,"M","F","22",19
"j_5057",1,"S","P","14",18
"j_5058",1,"L","H","22",1
"j_5059",1,"L","C","14",1
"j_5060",0,"M","D.E","02",7
"j_5061",1,"S","P","02",13
"j_5062",1,"L","C","02",1
"j_5063",0,"M","H","12",25
"j_5064",0,"L","J","28",2
"j_5065",1,"M","C","04",23
"j_5066",0,"S","Q","24",12
"j_5067",0,"L","O","14",1
"j_5068",1,"L","C","26",1
"j_5069",1,"M","F","02",1
"j_5070",0,"L","R.S","02",1
"j_5071",1,"L","J","02",1
"j_5072",1,"L","G","02",1
"j_5073",1,"L","I","02",1
"j_5074",1,"L","F","02",1
"j_5075",0,"L","D.E","02",1
"j_5076",1,"L","G","02",1
"j_5077",1,"L","F","02",1
"j_5078",1,"L","N","02",1
"j_5079",1,"L","C","02",1
"j_5080",1,"L","C","02",1
"j_5081",1,"L","H","02",1
"j_5082",1,"L","C","02",16
"j_5083",1,"L","D.E","02",1
"j_5084",0,"L","H","02",1
"j_5085",0,"L","K.L","02",1
"j_5086",1,"L","C","02",1
"j_5087",1,"L","H","02",1
"j_5088",1,"S","J","02",6
"j_5089",1,"M","C","02",24
"j_5090",1,"L","C","02",1
"j_5091",1,"L","C","02",1
"j_5092",1,"L","I","02",1
"j_5093",1,"S","I","02",69
"j_5094",1,"M","C","02",16
"j_5095",0,"L","R.S","02",1
"j_5096",0,"L","Q","02",1
"j_5097",1,"S","M","02",85
"j_5098",0,"S","O","02",1
"j_5099",0,"S","O","02",1
"j_5100",0,"L","O","02",1
"j_5101",1,"L","H","30",1
"j_5102",1,"L","H","02",1
"j_5103",1,"M","F","02",1
"j_5104",0,"S","O","02",1
"j_5105",1,"L","C","02",2
"j_5106",1,"L","G","02",1
"j_5107",1,"L","G","02",1
"j_5108",1,"L","C","30",1
"j_5109",1,"L","H","02",1
"j_5110",1,"L","C","02",1
"j_5111",1,"L","C","30",2
"j_5112",1,"M","F","30",19
"j_5113",0,"L","D.E","30",1
"j_5114",1,"M","F","30",26
"j_5115",1,"M","C","30",18
"j_5116",1,"L","C","30",1
"j_5117",1,"L","C","28",1
"j_5118",1,"L","C","30",1
"j_5119",1,"L","C","30",1
"j_5120",0,"L","F","30",1
"j_5121",1,"L","C","30",1
"j_5122",1,"L","C","30",1
"j_5123",1,"M","F","08",2
"j_5124",0,"L","Q","30",1
"j_5125",0,"L","Q","30",1
"j_5126",0,"M","O","30",5
"j_5127",1,"L","C","30",1
"j_5128",1,"L","N","30",1
"j_5129",1,"L","H","30",1
"j_5130",0,"S","R.S","30",4
"j_5131",1,"M","C","30",17
"j_5132",0,"L","P","30",1
"j_5133",1,"L","N","30",1
"j_5134",1,"M","F","30",19
"j_5135",1,"M","H","30",24
"j_5136",1,"L","H","30",1
"j_5137",1,"L","C","30",1
"j_5138",1,"L","C","30",1
"j_5139",1,"L","C","30",1
"j_5140",1,"L","C","06",1
"j_5141",1,"L","C","06",13
"j_5142",0,"L","D.E","06",1
"j_5143",1,"L","G","06",1
"j_5144",1,"L","G","06",15
"j_5145",1,"L","G","06",297
"j_5146",1,"L","G","06",296
"j_5147",0,"L","M","06",1
"j_5148",1,"S","D.E","06",1
"j_5149",0,"L","O","06",1
"j_5150",0,"L","O","06",1
"j_5151",0,"L","O","06",1
"j_5152",1,"L","C","06",1
"j_5153",1,"M","G","06",15
"j_5154",1,"L","C","06",1
"j_5155",1,"L","K.L","06",1
"j_5156",1,"L","C","06",1
"j_5157",1,"L","C","06",1
"j_5158",0,"L","P","06",8
"j_5159",1,"L","G","06",1
"j_5160",1,"L","C","06",1
"j_5161",1,"M","G","06",15
"j_5162",1,"S","R.S","06",43
"j_5163",1,"L","F","06",1
"j_5164",0,"L","R.S","06",1
"j_5165",1,"L","F","06",2
"j_5166",1,"L","C","06",1
"j_5167",1,"L","C","06",1
"j_5168",1,"M","F","06",13
"j_5169",1,"S","I","06",153
"j_5170",1,"L","C","06",1
"j_5171",1,"L","C","06",1
"j_5172",0,"L","H","06",1
"j_5173",1,"L","I","06",1
"j_5174",0,"L","Q","06",1
"j_5175",0,"L","Q","06",1
"j_5176",0,"L","Q","06",1
"j_5177",0,"L","O","06",1
"j_5178",0,"L","O","06",1
"j_5179",0,"L","O","06",1
"j_5180",0,"M","P","06",7
"j_5181",1,"L","C","06",1
"j_5182",1,"L","C","18",1
"j_5183",1,"L","C","06",1
"j_5184",0,"M","O","06",7
"j_5185",0,"L","H","06",1
"j_5186",1,"L","C","06",1
"j_5187",1,"M","F","06",1
"j_5188",1,"L","M","06",1
"j_5189",1,"S","N","06",29
"j_5190",1,"S","G","06",118
"j_5191",0,"L","O","06",7
"j_5192",1,"L","C","06",1
"j_5193",0,"M","K.L","06",1
"j_5194",0,"L","Q","06",1
"j_5195",1,"M","G","06",1
"j_5196",1,"M","F","20",15
"j_5197",0,"M","D.E","20",1
"j_5198",0,"S","Q","20",14
"j_5199",0,"L","H","20",1
"j_5200",1,"L","C","20",1
"j_5201",1,"L","C","20",2
"j_5202",1,"M","C","20",21
"j_5203",1,"M","I","20",1
"j_5204",0,"L","P","20",1
"j_5205",1,"L","G","20",1
"j_5206",1,"M","C","20",12
"j_5207",1,"L","C","20",1
"j_5208",0,"L","Q","20",1
"j_5209",0,"L","O","20",5
"j_5210",0,"L","O","20",5
"j_5211",0,"M","O","20",5
"j_5212",1,"L","G","14",2
"j_5213",0,"L","O","20",1
"j_5214",0,"S","O","20",1
"j_5215",1,"S","Q","20",14
"j_5216",0,"L","Q","20",1
"j_5217",1,"L","K.L","10",1
"j_5218",1,"M","F","10",12
"j_5219",1,"L","H","08",1
"j_5220",0,"L","H","10",1
"j_5221",1,"L","C","10",18
"j_5222",1,"M","R.S","10",2
"j_5223",1,"L","C","10",1
"j_5224",1,"L","C","10",1
"j_5225",1,"L","C","10",1
"j_5226",1,"L","C","10",1
"j_5227",0,"L","O","10",1
"j_5228",1,"L","C","10",2
"j_5229",1,"L","C","04",1
"j_5230",1,"S","C","10",78
"j_5231",1,"L","C","10",1
"j_5232",1,"L","F","10",1
"j_5233",0,"M","Q","10",12
"j_5234",1,"L","M","10",1
"j_5235",0,"L","C","10",1
"j_5236",1,"L","M","10",1
"j_5237",1,"L","H","10",2
"j_5238",1,"L","C","10",1
"j_5239",1,"L","G","10",1
"j_5240",1,"S","C","10",114
"j_5241",0,"L","H","10",1
"j_5242",0,"L","O","10",1
"j_5243",0,"L","Q","10",1
"j_5244",1,"L","C","02",1
"j_5245",1,"L","C","02",1
"j_5246",1,"L","K.L","10",1
"j_5247",1,"L","H","10",1
"j_5248",1,"L","G","10",1
"j_5249",1,"L","P","10",1
"j_5250",1,"S","C","10",114
"j_5251",1,"L","Q","10",1
"j_5252",1,"L","Q","10",2
"j_5253",1,"L","C","10",1
"j_5254",1,"L","G","10",1
"j_5255",1,"L","C","24",1
"j_5256",1,"L","G","10",2
"j_5257",1,"M","M","10",1
"j_5258",1,"L","G","10",2
"j_5259",1,"M","K.L","10",1
"j_5260",1,"M","G","10",22
"j_5261",1,"M","K.L","10",1
"j_5262",1,"L","C","10",1
"j_5263",1,"M","I","10",13
"j_5264",0,"L","P","10",1
"j_5265",1,"L","C","10",2
"j_5266",1,"L","C","10",1
"j_5267",1,"L","C","10",1
"j_5268",1,"L","C","10",1
"j_5269",0,"L","M","10",1
"j_5270",1,"M","G","10",15
"j_5271",1,"L","F","10",1
"j_5272",1,"L","C","10",1
"j_5273",1,"L","C","10",1
"j_5274",1,"L","N","14",2
"j_5275",1,"M","F","10",13
"j_5276",1,"S","H","10",133
"j_5277",0,"L","O","10",1
"j_5278",0,"L","O","10",1
"j_5279",0,"S","O","10",1
"j_5280",1,"L","C","10",1
"j_5281",1,"L","C","10",1
"j_5282",1,"S","K.L","10",7
"j_5283",1,"L","C","24",1
"j_5284",1,"S","R.S","10",23
"j_5285",0,"L","Q","10",1
"j_5286",0,"L","Q","10",1
"j_5287",1,"L","C","10",1
"j_5288",0,"L","Q","10",1
"j_5289",1,"L","G","10",1
"j_5290",1,"L","G","24",2
"j_5291",1,"L","G","02",1
"j_5292",1,"L","G","22",1
"j_5293",1,"L","C","10",1
"j_5294",0,"L","O","10",1
"j_5295",0,"L","O","10",1
"j_5296",1,"M","F","10",2
"j_5297",1,"L","C","10",1
"j_5298",1,"M","N","10",13
"j_5299",1,"L","G","10",1
"j_5300",1,"L","H","10",1
"j_5301",0,"S","R.S","10",3
"j_5302",0,"M","P","10",6
"j_5303",1,"L","C","10",1
"j_5304",1,"L","F","10",1
"j_5305",1,"L","G","10",2
"j_5306",0,"L","P","10",1
"j_5307",1,"L","C","10",1
"j_5308",1,"M","M","10",12
"j_5309",1,"L","M","10",1
"j_5310",0,"L","Q","10",1
"j_5311",1,"S","J","10",19
"j_5312",1,"L","C","10",1
"j_5313",1,"S","J","10",19
"j_5314",1,"L","H","12",1
"j_5315",1,"M","C","12",19
"j_5316",1,"S","F","12",83
"j_5317",1,"M","F","12",18
"j_5318",1,"S","K.L","12",16
"j_5319",1,"L","C","16",1
"j_5320",1,"M","F","12",1
"j_5321",1,"M","C","12",20
"j_5322",1,"L","G","12",1
"j_5323",1,"L","C","12",20
"j_5324",1,"L","C","12",1
"j_5325",1,"L","C","12",1
"j_5326",0,"M","H","12",2
"j_5327",1,"L","C","12",1
"j_5328",1,"L","C","12",1
"j_5329",1,"S","Q","12",11
"j_5330",1,"L","C","12",1
"j_5331",1,"L","H","12",2
"j_5332",1,"L","F","12",2
"j_5333",0,"S","O","12",1
"j_5334",0,"S","O","12",1
"j_5335",1,"L","F","12",1
"j_5336",1,"L","I","12",1
"j_5337",1,"M","I","12",16
"j_5338",1,"L","C","12",1
"j_5339",1,"S","I","12",35
"j_5340",1,"L","C","12",1
"j_5341",1,"S","D.E","12",1
"j_5342",1,"L","F","12",1
"j_5343",1,"S","C","12",63
"j_5344",1,"L","G","12",1
"j_5345",1,"L","G","12",23
"j_5346",1,"S","R.S","12",61
"j_5347",1,"L","C","28",1
"j_5348",1,"L","F","28",1
"j_5349",1,"L","F","28",1
"j_5350",1,"L","C","28",1
"j_5351",0,"L","O","28",1
"j_5352",1,"L","F","28",1
"j_5353",0,"L","H","28",1
"j_5354",1,"L","C","28",2
"j_5355",1,"M","F","28",1
"j_5356",1,"L","G","28",1
"j_5357",0,"L","P","28",1
"j_5358",1,"M","F","28",2
"j_5359",1,"L","F","28",1
"j_5360",1,"L","C","28",1
"j_5361",1,"M","F","28",1
"j_5362",0,"L","D.E","28",1
"j_5363",1,"S","C","28",87
"j_5364",1,"L","C","28",1
"j_5365",1,"M","F","28",11
"j_5366",0,"M","O","28",4
"j_5367",0,"L","O","28",1
"j_5368",0,"L","O","28",1
"j_5369",0,"S","O","28",1
"j_5370",0,"M","O","28",4
"j_5371",0,"S","O","28",1
"j_5372",0,"S","O","28",1
"j_5373",1,"M","F","28",1
"j_5374",0,"M","Q","28",10
"j_5375",0,"M","R.S","28",1
"j_5376",0,"M","O","28",4
"j_5377",1,"M","R.S","28",1
"j_5378",1,"L","D.E","14",1
"j_5379",1,"L","C","28",1
"j_5380",0,"L","Q","28",1
"j_5381",1,"L","C","28",1
"j_5382",1,"S","R.S","28",55
"j_5383",1,"L","C","28",1
"j_5384",1,"L","C","28",1
"j_5385",0,"M","O","28",4
"j_5386",0,"M","O","28",4
"j_5387",0,"L","O","28",1
"j_5388",0,"L","Q","28",1
"j_5389",1,"S","F","28",74
"j_5390",1,"L","C","28",1
"j_5391",0,"L","P","28",1
"j_5392",0,"M","I","28",2
"j_5393",1,"L","M","28",1
"j_5394",0,"S","O","28",1
"j_5395",0,"S","O","28",1
"j_5396",1,"M","F","28",14
"j_5397",1,"L","G","28",1
"j_5398",1,"L","C","28",1
"j_5399",1,"L","H","28",1
"j_5400",0,"L","P","28",1
"j_5401",0,"L","K.L","28",1
"j_5402",0,"S","R.S","28",4
"j_5403",1,"L","I","28",1
"j_5404",1,"L","C","08",1
"j_5405",1,"M","M","28",1
"j_5406",1,"S","K.L","28",20
"j_5407",0,"L","M","28",1
"j_5408",1,"L","C","16",1
"j_5409",0,"L","O","16",1
"j_5410",1,"L","C","16",1
"j_5411",1,"L","G","16",1
"j_5412",1,"L","F","24",1
"j_5413",1,"L","C","16",1
"j_5414",1,"L","C","16",1
"j_5415",1,"L","C","24",1
"j_5416",1,"L","C","24",1
"j_5417",1,"L","C","16",1
"j_5418",1,"L","C","24",1
"j_5419",1,"L","C","16",1
"j_5420",1,"L","C","16",1
"j_5421",0,"L","O","16",1
"j_5422",0,"M","M","16",1
"j_5423",0,"L","D.E","16",1
"j_5424",0,"L","D.E","16",1
"j_5425",0,"M","R.S","16",1
"j_5426",0,"M","R.S","16",1
"j_5427",0,"L","D.E","16",1
"j_5428",1,"L","C","16",16
"j_5429",0,"L","D.E","16",1
"j_5430",0,"M","R.S","16",1
"j_5431",1,"L","C","16",1
"j_5432",1,"M","M","16",1
"j_5433",0,"M","R.S","16",1
"j_5434",1,"L","C","16",1
"j_5435",1,"M","G","16",1
"j_5436",1,"L","C","16",1
"j_5437",1,"L","C","16",1
"j_5438",1,"L","C","16",1
"j_5439",0,"L","Q","16",1
"j_5440",1,"L","C","16",1
"j_5441",1,"L","C","16",1
"j_5442",1,"S","F","16",51
"j_5443",1,"M","M","16",1
"j_5444",1,"M","K.L","16",1
"j_5445",1,"L","C","28",1
"j_5446",1,"L","C","26",1
"j_5447",1,"L","C","10",1
"j_5448",1,"L","C","16",1
"j_5449",0,"L","D.E","16",1
"j_5450",1,"L","H","16",1
"j_5451",1,"L","C","16",1
"j_5452",1,"M","G","16",1
"j_5453",1,"L","C","16",1
"j_5454",1,"L","F","16",2
"j_5455",1,"L","C","18",1
"j_5456",1,"M","F","16",22
"j_5457",0,"L","Q","16",1
"j_5458",1,"L","C","16",1
"j_5459",0,"M","Q","16",1
"j_5460",1,"L","C","16",1
"j_5461",1,"S","D.E","16",2
"j_5462",0,"L","K.L","16",1
"j_5463",0,"L","H","16",1
"j_5464",1,"L","C","16",1
"j_5465",1,"M","F","16",22
"j_5466",1,"L","C","16",1
"j_5467",1,"L","D.E","16",1
"j_5468",0,"L","O","16",1
"j_5469",0,"S","M","16",35
"j_5470",0,"S","O","16",1
"j_5471",0,"S","O","16",1
"j_5472",0,"S","O","16",1
"j_5473",0,"S","O","16",1
"j_5474",0,"S","O","16",1
"j_5475",0,"L","K.L","16",1
"j_5476",1,"L","C","16",1
"j_5477",1,"S","Q","16",15
"j_5478",1,"M","F","16",23
"j_5479",0,"M","Q","16",1
"j_5480",1,"L","C","16",1
"j_5481",1,"L","C","16",1
"j_5482",1,"L","C","16",1
"j_5483",1,"M","J","16",1
"j_5484",1,"L","C","16",1
"j_5485",1,"S","M","02",30
"j_5486",0,"M","P","16",1
"j_5487",0,"L","O","16",1
"j_5488",0,"L","C","16",1
"j_5489",1,"L","C","16",1
"j_5490",1,"L","N","24",1
"j_5491",0,"L","Q","16",1
"j_5492",1,"L","C","16",1
"j_5493",1,"L","H","16",1
"j_5494",0,"M","Q","16",1
"j_5495",1,"M","M","16",1
"j_5496",1,"M","J","16",1
"j_5497",0,"L","O","16",1
"j_5498",1,"L","G","16",1
"j_5499",0,"L","P","16",1
"j_5500",1,"L","G","16",1
"j_5501",1,"S","G","24",136
"j_5502",1,"L","C","16",17
"j_5503",1,"M","J","16",1
"j_5504",1,"S","C","02",52
"j_5505",1,"M","N","16",2
"j_5506",1,"L","H","16",1
"j_5507",1,"L","H","22",1
"j_5508",1,"L","F","14",1
"j_5509",0,"S","R.S","14",7
"j_5510",0,"M","D.E","14",1
"j_5511",1,"L","C","20",1
"j_5512",1,"M","G","14",39
"j_5513",0,"L","Q","14",1
"j_5514",0,"S","O","14",1
"j_5515",1,"L","C","14",1
"j_5516",1,"M","G","14",26
"j_5517",1,"L","H","14",1
"j_5518",0,"L","R.S","14",1
"j_5519",1,"L","D.E","14",1
"j_5520",1,"L","C","10",2
"j_5521",1,"M","G","30",30
"j_5522",1,"L","C","30",1
"j_5523",1,"L","C","32",1
"j_5524",1,"L","C","30",1
"j_5525",1,"L","C","30",1
"j_5526",1,"L","C","30",1
"j_5527",1,"L","C","32",1
"j_5528",0,"M","D.E","30",1
"j_5529",0,"L","P","30",1
"j_5530",0,"L","Q","32",1
"j_5531",0,"L","O","30",1
"j_5532",0,"L","O","30",1
"j_5533",0,"L","O","30",1
"j_5534",0,"M","O","30",5
"j_5535",0,"S","O","30",1
"j_5536",1,"L","C","30",1
"j_5537",1,"L","C","30",2
"j_5538",1,"L","C","30",1
"j_5539",1,"M","F","30",26
"j_5540",0,"M","P","30",8
"j_5541",1,"L","C","30",1
"j_5542",1,"L","F","10",1
"j_5543",0,"L","K.L","10",1
"j_5544",1,"M","F","10",1
"j_5545",1,"M","C","28",16
"j_5546",1,"L","C","10",1
"j_5547",1,"L","F","10",1
"j_5548",1,"L","F","10",1
"j_5549",1,"M","C","10",18
"j_5550",1,"M","F","10",2
"j_5551",1,"L","C","10",1
"j_5552",1,"L","C","10",1
"j_5553",1,"L","C","10",2
"j_5554",1,"L","G","10",2
"j_5555",1,"L","C","10",1
"j_5556",1,"M","F","10",1
"j_5557",1,"M","C","10",18
"j_5558",1,"L","C","16",2
"j_5559",1,"L","C","10",2
"j_5560",1,"M","F","10",12
"j_5561",0,"L","Q","10",1
"j_5562",1,"S","G","10",265
"j_5563",1,"L","I","24",1
"j_5564",1,"L","I","16",1
"j_5565",1,"L","I","24",1
"j_5566",1,"L","I","16",1
"j_5567",1,"L","I","24",1
"j_5568",0,"L","O","10",1
"j_5569",0,"M","O","10",6
"j_5570",0,"M","O","10",6
"j_5571",0,"S","O","10",1
"j_5572",0,"S","O","10",1
"j_5573",0,"L","O","10",1
"j_5574",0,"S","O","10",1
"j_5575",1,"L","C","10",1
"j_5576",0,"L","K.L","10",1
"j_5577",1,"M","H","10",2
"j_5578",1,"M","I","10",2
"j_5579",1,"M","F","10",12
"j_5580",1,"L","H","10",1
"j_5581",1,"L","C","10",1
"j_5582",1,"L","C","28",1
"j_5583",0,"L","H","10",1
"j_5584",1,"L","C","10",1
"j_5585",1,"L","C","10",1
"j_5586",1,"M","C","10",17
"j_5587",1,"L","H","30",1
"j_5588",1,"M","F","10",1
"j_5589",1,"L","C","14",1
"j_5590",1,"L","C","14",1
"j_5591",1,"M","F","10",12
"j_5592",1,"M","F","14",34
"j_5593",1,"L","G","14",2
"j_5594",1,"L","H","14",1
"j_5595",1,"L","C","10",1
"j_5596",1,"L","C","14",1
"j_5597",1,"M","C","14",66
"j_5598",0,"L","G","14",1
"j_5599",0,"M","D.E","10",1
"j_5600",1,"L","C","10",2
"j_5601",0,"L","Q","10",1
"j_5602",1,"L","J","14",1
"j_5603",1,"L","C","14",25
"j_5604",1,"M","M","04",1
"j_5605",1,"L","C","14",1
"j_5606",1,"M","F","14",20
"j_5607",1,"L","H","14",1
"j_5608",1,"M","K.L","04",12
"j_5609",1,"L","D.E","14",1
"j_5610",1,"L","C","30",1
"j_5611",0,"L","O","30",1
"j_5612",1,"L","J","30",1
"j_5613",1,"L","G","30",2
"j_5614",1,"L","M","14",1
"j_5615",0,"L","C","30",2
"j_5616",1,"L","C","30",1
"j_5617",1,"M","F","30",2
"j_5618",1,"L","C","30",1
"j_5619",1,"L","G","30",1
"j_5620",1,"L","C","30",1
"j_5621",1,"M","G","30",26
"j_5622",1,"L","C","30",1
"j_5623",1,"L","C","30",1
"j_5624",1,"L","C","30",1
"j_5625",1,"M","C","30",18
"j_5626",1,"L","G","30",1
"j_5627",1,"M","J","30",1
"j_5628",1,"L","C","30",1
"j_5629",1,"L","C","30",1
"j_5630",0,"L","O","30",1
"j_5631",1,"L","C","30",1
"j_5632",1,"L","C","14",1
"j_5633",1,"L","C","30",1
"j_5634",1,"L","C","30",1
"j_5635",1,"L","C","30",1
"j_5636",1,"M","K.L","30",6
"j_5637",1,"L","G","30",1
"j_5638",1,"L","C","30",1
"j_5639",1,"L","M","30",1
"j_5640",1,"L","C","32",1
"j_5641",1,"L","C","32",1
"j_5642",1,"L","C","14",1
"j_5643",1,"L","M","30",1
"j_5644",1,"L","C","30",1
"j_5645",0,"L","C","30",1
"j_5646",1,"L","G","30",1
"j_5647",1,"S","H","30",35
"j_5648",1,"L","N","30",1
"j_5649",1,"L","F","30",1
"j_5650",1,"L","G","30",1
"j_5651",1,"L","C","30",1
"j_5652",1,"L","C","30",1
"j_5653",1,"L","G","30",2
"j_5654",1,"L","C","30",1
"j_5655",1,"L","C","30",1
"j_5656",1,"L","C","30",1
"j_5657",1,"L","F","30",1
"j_5658",1,"L","C","30",1
"j_5659",1,"L","C","30",1
"j_5660",1,"L","K.L","12",1
"j_5661",1,"L","C","30",1
"j_5662",0,"M","O","30",5
"j_5663",1,"M","C","30",18
"j_5664",1,"L","C","30",1
"j_5665",1,"L","C","30",1
"j_5666",1,"L","I","30",2
"j_5667",0,"L","H","30",2
"j_5668",0,"L","M","30",1
"j_5669",1,"M","G","30",25
"j_5670",0,"L","R.S","30",1
"j_5671",1,"L","C","30",1
"j_5672",1,"M","J","30",1
"j_5673",0,"L","P","30",1
"j_5674",1,"S","K.L","30",6
"j_5675",1,"L","N","30",1
"j_5676",1,"S","M","30",45
"j_5677",1,"L","F","14",1
"j_5678",1,"L","K.L","30",2
"j_5679",1,"L","C","30",1
"j_5680",1,"M","G","10",15
"j_5681",1,"L","D.E","30",1
"j_5682",0,"L","H","30",1
"j_5683",1,"L","C","30",1
"j_5684",0,"L","Q","30",1
"j_5685",1,"L","C","30",1
"j_5686",1,"L","C","22",1
"j_5687",1,"L","C","08",1
"j_5688",1,"L","H","30",1
"j_5689",1,"L","I","30",1
"j_5690",0,"L","Q","30",1
